"severity","code","questionId","sourceFile","topicId","field","path","message"
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.257","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[475]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.260","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[478]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.261","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[479]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.263","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[481]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.264","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[482]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.265","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[483]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.266","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[484]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.267","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[485]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.268","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[486]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.269","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[487]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.geometry_angles.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.275","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.angles","pedagogy","questions[493]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.geometry_angles.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.276","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.angles","pedagogy","questions[494]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.geometry_angles.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.284","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.angles","pedagogy","questions[502]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.construction_only","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.289","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[507]","Construction-only geometry prompt is suitable for review/drawing practice, not automatic scored practice."
"warning","pedagogy.scored_practice_excluded.truncated_source","math6.geometry_angles.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.293","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.angles","pedagogy","questions[511]","Imported prompt appears truncated or missing a condition from the source file, so an answer key would be unreliable."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.geometry_angles.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.294","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.angles","pedagogy","questions[512]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.contradictory_source","math6.geometry_points_lines_segments.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.304","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.points_lines_segments","pedagogy","questions[522]","Imported geometry prompt is contradictory or underdetermined; a scored answer would be misleading."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.316","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[534]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.319","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[537]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.327","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[545]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.328","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[546]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.331","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[549]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.333","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[551]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.contradictory_source","math6.geometry_points_lines_segments.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.336","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.points_lines_segments","pedagogy","questions[554]","Imported geometry prompt is contradictory or underdetermined; a scored answer would be misleading."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.339","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[557]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.343","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[561]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.geometry_points_lines_segments.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.347","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.points_lines_segments","pedagogy","questions[565]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.349","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[567]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.350","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[568]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.355","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[573]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.356","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[574]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.360","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[578]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.366","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[584]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.geometry_points_lines_segments.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.383","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.geometry.points_lines_segments","pedagogy","questions[601]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.390","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[608]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_natural_operations.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.402","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.natural_operations","pedagogy","questions[620]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.407","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[625]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.408","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[626]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.413","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[631]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.416","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[634]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_danh_cho_hoc_sinh_lop_6_tu_hoc_d.07i1stx.417","Bai tap danh cho hoc sinh lop 6 tu hoc.doc","math6.number.sets_natural_numbers","pedagogy","questions[635]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_uoc_va_boi_mai_xuan_trong_doc.1s4lpd1.005","Bai tap UOC VA BOI Mai Xuan Trong.doc","math6.number.sets_natural_numbers","pedagogy","questions[643]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_tim_chu_so_tan_cung_doc.0ocm47i.004","bai-tap-tim-chu-so-tan-cung.doc","math6.number.sets_natural_numbers","pedagogy","questions[661]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_powers_order_operations.bai_tap_tim_chu_so_tan_cung_doc.0ocm47i.006","bai-tap-tim-chu-so-tan-cung.doc","math6.number.powers_order_operations","pedagogy","questions[663]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_powers_order_operations.bai_tap_tim_chu_so_tan_cung_doc.0ocm47i.009","bai-tap-tim-chu-so-tan-cung.doc","math6.number.powers_order_operations","pedagogy","questions[666]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_powers_order_operations.bai_tap_tim_chu_so_tan_cung_doc.0ocm47i.012","bai-tap-tim-chu-so-tan-cung.doc","math6.number.powers_order_operations","pedagogy","questions[669]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.instructional_note","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_chinh_phuong_doc.157skp5.009","bai-tap-toan-lop-6-so-chinh-phuong.doc","math6.number.sets_natural_numbers","pedagogy","questions[704]","Imported block is an explanatory note or solving strategy, not a question requiring a scored answer."
"warning","pedagogy.scored_practice_excluded.instructional_note","math6.advanced_divisibility_hsg.bai_tap_toan_lop_6_so_chinh_phuong_doc.157skp5.018","bai-tap-toan-lop-6-so-chinh-phuong.doc","math6.advanced.divisibility_hsg","pedagogy","questions[713]","Imported block is an explanatory note or solving strategy, not a question requiring a scored answer."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_chinh_phuong_doc.157skp5.021","bai-tap-toan-lop-6-so-chinh-phuong.doc","math6.number.sets_natural_numbers","pedagogy","questions[716]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.instructional_note","math6.advanced_divisibility_hsg.bai_tap_toan_lop_6_so_chinh_phuong_doc.157skp5.022","bai-tap-toan-lop-6-so-chinh-phuong.doc","math6.advanced.divisibility_hsg","pedagogy","questions[717]","Imported block is an explanatory note or solving strategy, not a question requiring a scored answer."
"warning","pedagogy.scored_practice_excluded.instructional_note","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_chinh_phuong_doc.157skp5.023","bai-tap-toan-lop-6-so-chinh-phuong.doc","math6.number.sets_natural_numbers","pedagogy","questions[718]","Imported block is an explanatory note or solving strategy, not a question requiring a scored answer."
"warning","pedagogy.scored_practice_excluded.source_artifact","math6.number_integers_intro.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.012","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.integers_intro","pedagogy","questions[742]","Imported prompt has broken equation/table layout, so it must be cleaned before scored practice."
"warning","pedagogy.scored_practice_excluded.external_figure","math6.geometry_points_lines_segments.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.025","bai-tap-toan-lop-6-so-nguyen.doc","math6.geometry.points_lines_segments","pedagogy","questions[755]","Question depends on an original figure or multiple-choice image that has not been converted into a scored answer key."
"warning","pedagogy.scored_practice_excluded.source_artifact","math6.number_natural_operations.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.028","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.natural_operations","pedagogy","questions[758]","Imported prompt has broken equation/table layout, so it must be cleaned before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.050","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[780]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.051","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[781]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.052","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[782]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.053","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[783]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.054","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[784]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.057","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[787]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.058","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[788]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.059","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[789]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.061","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[791]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bai_tap_toan_lop_6_so_nguyen_doc.1l9d7yv.062","bai-tap-toan-lop-6-so-nguyen.doc","math6.number.sets_natural_numbers","pedagogy","questions[792]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.001","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[796]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.002","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[797]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.004","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[798]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.005","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[799]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.007","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[800]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.bulk_exercise_list","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.008","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[801]","Imported block contains many sub-exercises or lost exponent formatting; split/transcribe it before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.bo_de_ks_daunam_2011_2012_kimdongthcs_to.0boblck.023","Bo - De-KS-daunam-2011-2012-kimDongTHCS-Toan.DOC","math6.number.sets_natural_numbers","pedagogy","questions[814]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.chuyen_de_1_tap_hop_doc.1xevvfv.010","Chuyên đề 1 tập hợp.doc","math6.number.sets_natural_numbers","pedagogy","questions[857]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.chuyen_de_3_luy_thua_doc.0ygqjgj.003","Chuyên đề 3. Lũy thừa.doc","math6.number.sets_natural_numbers","pedagogy","questions[873]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
"warning","pedagogy.scored_practice_excluded.block_bleed","math6.number_sets_natural_numbers.chuyen_de_3_luy_thua_doc.0ygqjgj.005","Chuyên đề 3. Lũy thừa.doc","math6.number.sets_natural_numbers","pedagogy","questions[875]","Imported block includes content from a following exam section, so it needs source cleanup before scored practice."
"warning","pedagogy.scored_practice_excluded.formula_image_untranscribed","math6.number_sets_natural_numbers.chuyen_de_3_luy_thua_doc.0ygqjgj.006","Chuyên đề 3. Lũy thừa.doc","math6.number.sets_natural_numbers","pedagogy","questions[876]","Question uses recovered formula image(s) but has no machine-readable answer key yet; keep it for review, not scored practice."
